,Date,AMZN,AAPL,GOOGL,TSLA,META,NVDA,MSFT
39,01/24/2024,1.0054480194846813,0.9965160364791474,1.0112894450489662,0.9937362532275033,1.0142782969885773,1.0248872557207283,1.0091752318876912
40,01/25/2024,1.0056097405494995,0.9983033419023135,1.0213180901143242,0.8787470528797574,1.0063475812643974,1.0042372881355932,1.0057382750397457
41,01/26/2024,1.0086846275752774,0.9909872791883401,1.002107065253177,1.0033948420303347,1.0024416297878833,0.9904251866277183,0.9976782670980808
42,01/29/2024,1.0134489693313222,0.9964140941690053,1.0086733688152967,1.0419099590723055,1.0174557263916375,1.0235949533016548,1.0143341668110812
43,01/30/2024,0.9859853652486668,0.9807541855734627,0.9866458211191454,1.0034567642591525,0.9976061044336941,1.0048023051064512,0.9972420189397636
44,01/31/2024,0.9761006289308175,0.9806424165071262,0.9249966987983625,0.9775562398872591,0.9752037194420836,0.9802453401306356,0.973053672385521
45,02/01/2024,1.0262886597938146,1.0133405639913233,1.0075660242683797,1.0083827219819532,1.0118931665555955,1.0243783520234033,1.0155943457920418
46,02/02/2024,1.0786664992466097,0.9945948838702771,1.0086426749787476,0.9949698189134808,1.2031764527078375,1.0496588925908297,1.0184258754767448
47,02/05/2024,0.9912694255281997,1.0098466505246166,1.0091304958561595,0.9635463785854931,0.9671993094591466,1.0479141475211609,0.9864549389621127
48,02/06/2024,0.9931888908461042,1.0086317135549872,1.0029231625835189,1.022313045399315,0.9897912539996953,0.983989614885331,0.9996055713053126
49,02/07/2024,1.008158439255099,1.000581088219757,1.0099930603747398,1.0133981631550515,1.0327014426460237,1.0275579009088243,1.021110261658734
50,02/08/2024,0.9959537911217967,0.9942452879995776,1.0025422564243507,1.0105554963215695,1.0008731020677613,0.9934379457917262,1.00014491003502
51,02/09/2024,1.0271431935939708,1.0028143585386575,1.0211774381468028,1.0211542519518886,0.9959787234042553,1.0357553130384836,1.0155514235348095
52,02/12/2024,0.9879048437947837,0.9909981466772572,0.9901342281879195,0.9718964715606757,1.0016876375210955,1.0016636628309996,0.9874212340982047
53,02/13/2024,0.978530811187188,0.9887256211594977,0.9837999051040466,0.9781534045606762,0.98127532522926,0.9983391003460207,0.9784713191735298
54,02/14/2024,1.0138757115749526,0.9951902291396456,1.005511919525975,1.0254863601782416,1.0286012344605755,1.024539026757244,1.0078017326245323
55,02/15/2024,0.9930986080243305,0.9984251968503938,0.9782787446895985,1.0622118594669068,1.0227138269100744,0.9832205683355885,0.9928447581137513
56,02/16/2024,0.9982921083627796,0.9915696725769607,0.9842403866358479,0.9975056123721626,0.9778732723178316,0.9993118634737133,0.9938508461235734
57,02/20/2024,0.9856645625626808,0.9958861280236959,1.0042698548249358,0.9690422605651413,0.9966830051550748,0.9564798237157417,0.9968569024402317
58,02/21/2024,1.0090375867847736,1.0041859440405374,1.0101332199546487,1.0052126341866228,0.992114467408585,0.9714902807775377,0.998485563196703
59,02/22/2024,1.0355299839848153,1.0112439666520405,1.0108032269379164,1.0135544488370898,1.0386727346537616,1.164072921298355,1.0235466706449847
60,02/23/2024,1.0023484935273228,0.9899658295818192,0.999097786105906,0.9724431386454587,0.9956801678563347,1.0035650623885917,0.9968176849265152
61,02/26/2024,0.9985142008114748,0.9925487617795309,0.9556126701861627,1.038703964161067,0.9952688882920481,1.0034255265161127,0.9931763903104743
62,02/27/2024,0.9931894923596406,1.008114374034003,1.0095224249472996,1.001654964894684,1.0110225432806077,0.9950689088380326,0.9998527751877117
63,02/28/2024,0.9978103031001498,0.9933745824891858,0.9819988479262672,1.0115656135783309,0.9937788728056667,0.9867852604828462,1.0005889859625012
64,02/29/2024,1.0207900207900207,0.9963069121375814,1.015251503152955,0.9992080776083944,1.0126234453121772,1.0186711305691476,1.0145197684685567
65,03/01/2024,1.0082597872821906,0.993969571230982,0.9904665607395636,1.003764612641173,1.0248301471038297,1.0400707875110606,1.0044966637655932
66,03/04/2024,0.9964089327797105,0.9746187242569297,0.9723640075834914,0.9284445321752862,0.9918176388612383,1.035974720466699,0.9986040914560771
67,03/05/2024,0.9805158238540376,0.9715591090805255,0.9949006374203224,0.9606675879664082,0.9840020875569563,1.008446738620366,0.9704280343198688
68,03/06/2024,0.9964966689639329,0.9941217963790265,0.9904273761965781,0.9767621998450813,1.0119742156582758,1.0318752908329456,0.9986092139575313
69,03/07/2024,1.0190767102760647,0.9992904446546831,1.0226788432267884,1.0119519655602132,1.0324537886270637,1.0447576099210822,1.0175333880474522
70,03/08/2024,0.9916864608076009,1.0102366863905325,1.007664831076053,0.9814721522530087,0.987817021027353,0.9445343692672925,0.992863078652784
71,03/11/2024,0.9806672369546622,1.0118315468868975,1.0166900524333504,1.0138587886392152,0.955805909674869,0.9798926082486005,0.9958150755748115
72,03/12/2024,1.0199464991858571,1.002778581765557,1.0060289097116293,0.998706193395961,1.0334167373188032,1.0715868019120904,1.0265994264807674
73,03/13/2024,1.0066708478248476,0.9878773884431103,1.0093140794223827,0.9546017798805903,0.9916358179089545,0.988902186921989,0.9995665575033713
74,03/14/2024,1.0124037154508383,1.0109273651609887,1.0236783747049145,0.9588151994335615,0.9924531347740985,0.9675431840686544,1.0243796675499879
75,03/15/2024,0.9757762237762238,0.9978034682080925,0.9865828092243187,1.0065846153846154,0.9842831872801578,0.9988628610416194,0.979304830440713
76,03/18/2024,1.000343997248022,1.0063723786351524,1.0460405156537753,1.0625420309347682,1.0266060731253872,1.0070582877959926,1.0021612794774506
77,03/19/2024,1.0081384685923889,1.0135850794381764,0.9955985915492958,0.9857307249712312,0.9985110064791339,1.0106262717612482,1.0098006326080706
78,03/20/2024,1.0127913587265491,1.0147092230804178,1.011630279534789,1.0253327107167873,1.0187006287280347,1.0108501118568232,1.009064806245699
79,03/21/2024,1.0,0.9591425533105726,0.9923356192012908,0.9838324035067745,1.0044310808672259,1.011840212459887,1.009735907626461
80,03/22/2024,1.0040415380297503,1.005310147633775,1.0214769647696478,0.9884851290359913,1.0035843705687726,1.0311679790026247,0.9985327340056361
81,03/25/2024,1.0046961480404764,0.9916995588576735,0.9953571665450686,1.0105367909617748,0.9871266533223438,1.0075299607593593,0.9862853944115315
82,03/26/2024,0.992154025930666,0.9933274802458297,1.003998134204038,1.0291953889822163,0.9858256132956941,0.9743157894736842,0.9971385328477509
83,03/27/2024,1.0085810431856421,1.0212126568852748,1.001327404260968,1.0121573704058087,0.9959063501986328,0.9750432152117545,0.9994782402466501
84,03/28/2024,1.0030584440860812,0.9894408862731521,1.0003976933784053,0.9775343379858754,0.983234114931357,1.001218836565097,0.9983152599482714
85,04/01/2024,1.003270872602284,0.9915442034056451,1.0302126813754722,0.9967574947380398,1.01188269698093,1.0,1.0091509792736262
86,04/02/2024,0.9984527822290987,0.993001235076163,0.994018907968358,0.9509759159913251,1.0122519588887757,0.9899291722000886,0.9926278352215182
87,04/03/2024,1.0095190658033095,1.0047974413646055,1.0023291925465838,1.0105023105083117,1.018839093632507,0.9945220793739519,0.9976509111617312
88,04/04/2024,0.9867880050435831,0.9951075744179192,0.9716627936999742,1.016213326998456,1.0082488060938548,0.965714928057554,0.9938875014865026
89,04/05/2024,1.0281666666666667,1.0045018362753229,1.0130870922739652,0.9637075565425749,1.03213810381273,1.024444185775812,1.0182827606011295
90,04/08/2024,1.0006484033068568,0.9933364783582969,1.0154098360655737,1.0489993935718616,0.9846588538703682,0.9900011362345187,0.9978144388042866
91,04/09/2024,1.002591932609752,1.0072425051944196,1.0113012592831774,1.022545959070413,0.995474241694752,0.9795707563410995,1.0039803104171083
92,04/10/2024,1.0015080519200732,0.9888607296516768,0.9970625798212005,0.9710538218000905,1.0056684078158253,1.019800820152314,0.9929154546307591
93,04/11/2024,1.0166711481581072,1.0432709500536417,1.020942743691559,1.0165346995808104,1.0064059404035934,1.0411305147058822,1.0110334073619052
94,04/12/2024,0.9845543507008727,1.0086265996343693,0.9894611379461765,0.979667812142039,0.9784769477788822,0.9731847274332376,0.9859089103358025
95,04/15/2024,0.9865148014828347,0.978136505239309,0.9818043492043367,0.9440514469453375,0.9772025786286385,0.9751672525229618,0.9804219009243896
96,04/16/2024,0.9983661910467269,0.98083270600498,0.9970295751000904,0.9729378251176618,0.9990604322011875,1.0165116279069768,1.0022725074944396
97,04/17/2024,0.9888719179576697,0.991852639036486,1.0069300518134714,0.9894341544141046,0.988814631022891,0.9613360787005263,0.99339090163539
98,04/18/2024,0.9886363636363636,0.9942857142857142,1.0034733389078279,0.9644901897716308,1.0154400307586458,1.0074964302712994,0.9816190753690753
99,04/19/2024,0.9743890190826916,0.9877873563218391,0.987693096596372,0.9807910358167145,0.958688720605819,0.8999645683240818,0.9872609889430332
100,04/22/2024,1.0148886216572182,1.005090909090909,1.0142124732299305,0.9659979598775926,1.0013719417132643,1.043569553805774,1.0046101423130886
101,04/23/2024,1.0130339107374597,1.0063917028461167,1.0126695674430508,1.0185146075325588,1.0298299877524755,1.0364688128772637,1.0164854349561054
102,04/24/2024,0.9835691210872229,1.012702216896345,1.005497282952104,1.1206110035941388,0.9947591211449304,0.9667556418345062,1.0036558137252496
103,04/25/2024,0.9834645223398832,1.0051473198438052,0.9803305473512223,1.0496515142169864,0.894387031408308,1.0370230923694779,0.9755048159194251
104,04/26/2024,1.0342603788794842,0.996527164635941,1.1022435897435896,0.9888941121165824,1.004327336988536,1.0618419460244464,1.018243785084202
105,04/29/2024,1.007460193742345,1.0248080330773774,0.9662692643210237,1.1530691068988057,0.9759299781181618,1.000227946204696,0.9899832644221304
106,04/30/2024,0.9670645446507515,0.9817291066282422,0.9797171230815528,0.9444988405050244,0.9943368313993806,0.9845031905195989,0.9678806712243629
107,05/01/2024,1.022857142857143,0.9939529149298421,1.0066347217102838,0.9820493234395461,1.0209684543320083,0.9611111111111111,1.014409369943236
108,05/02/2024,1.0319553072625698,1.022031896042528,1.0168436470157451,1.0001111172842934,1.0056695279947176,1.0334778420038535,1.0073428875272192
109,05/03/2024,1.0080662624512777,1.0598162168410101,1.0037210418917297,1.0065551913782569,1.0232747690635753,1.0346073176415755,1.0221697164689323
110,05/06/2024,1.013371999355566,0.9908932271785365,1.005142310452045,1.0197030741210884,1.0303566687317463,1.0377294740398693,1.0169183101362318
111,05/07/2024,1.0003179650238474,1.0037972593693247,1.0187388459250446,0.962383632820957,1.0054973372272806,0.9827436509659214,0.9898437877835274
112,05/08/2024,0.9959737232464506,1.0018640350877193,0.9890802919708029,0.9826218997806647,1.0093114642063898,0.9984538928768636,1.0029315483461183
113,05/09/2024,1.0079787234042554,1.0100142278647257,1.0034242531585784,0.9842605311355311,1.005966991112992,0.981639199203628,1.0043357529108004
114,05/10/2024,0.9893403693931397,0.9917646421411931,0.9922923040715462,0.9796476129557481,1.001640654579109,1.0127323943661972,1.0058692277842454
115,05/13/2024,0.9951461489225517,1.017645452062278,1.002905425437296,1.02030035021072,0.9828013439731206,1.0057854917668003,0.9975406278632397
116,05/14/2024,1.0026799592646192,1.0061735022546705,1.007094714437744,1.0329280353714587,1.008204952885622,1.0106194690265486,1.0068645460698056
117,05/15/2024,0.9942267600363501,1.0122178946806808,1.0127392274274978,0.979949310053506,1.0205361873476742,1.035792469352014,1.0156520069137698
118,05/16/2024,0.9873111457605247,1.0006325110689438,1.0096805982261898,1.0048853382378298,0.9827428666362088,0.997146782204375,0.9950600359270115
119,05/17/2024,1.0058269345967434,1.000158027812895,1.0107934320817544,1.0149851292610388,0.9972106586649199,0.9800763035184401,0.9981472243996293
120,05/20/2024,0.9937195452084462,1.0061621109179966,1.0048846983982733,0.9858559675419812,0.9934945222606004,1.0248702422145328,1.012208181623474
121,05/21/2024,0.9978751225890815,1.006857202680067,1.0052566131584897,1.0665904544155473,0.9910203907516424,1.0064359569529437,1.0086989232143697
122,05/22/2024,0.9998907998907999,0.9924616584351443,0.9917346078155749,0.9652197213290462,1.006779588059316,0.9953873571653213,1.0034495618124184
123,05/23/2024,0.9886419483427075,0.9789418543740177,0.9839550969497677,0.9646327244461718,0.9957244858694257,1.0932069510268563,0.9918238409365419
124,05/24/2024,0.9983429991714995,1.0165881849315068,1.0082973206568713,1.0316564982157246,1.0267078878440468,1.0257225433526012,1.007400468384075
125,05/28/2024,1.0077455048409405,1.000052637119697,1.0080576032916166,0.9861080116045525,1.0035548492325708,1.0697849159387622,1.0003719546215362
126,05/29/2024,0.9992863024979413,1.001579030475288,0.9971655328798186,0.9968316831683168,0.9884147357892982,1.008165057067603,0.997327570180331
127,05/30/2024,0.9851664652236017,1.005255136896316,0.9784536668561683,1.0147567966399909,0.984589763049161,0.9622920839501873,0.9662138546496726
128,05/31/2024,0.9839393263439661,1.0050185582100477,1.0022659926791004,0.9960288606745344,0.9995289583556364,0.9921266968325791,1.0011093158415125
129,06/03/2024,1.0107685332124234,1.00925877763329,1.0038840579710144,0.9899483378256962,1.0228348649401282,1.048982942625194,0.9961216968178642
130,06/04/2024,1.0056072670180554,1.0016492295005928,1.0035802968181555,0.9913778433263374,0.9989528576514691,1.0125217391304349,1.006166569936158
131,06/05/2024,1.0108174417307907,1.007820941600206,1.0093215950284826,1.0013160153344396,1.0378833937818404,1.0515286843009275,1.019083327324729
132,06/06/2024,1.0205207413945279,0.9929034563741256,1.0075252266119377,1.0168,0.9973740556700198,0.9882391375367527,1.0012028018207118
133,06/07/2024,0.9962162162162163,1.012392019744961,0.9871555480110905,0.9974148589412161,0.9983797796500323,0.9990909090909091,0.998421746914162
134,06/10/2024,1.014975583288117,0.9808522525267916,1.0031525851197982,0.9792089249492901,1.0195553391755925,1.0074447845148482,1.0094844874365931
135,06/11/2024,1.0009087993157275,1.072649130074565,1.0091994743157535,0.9819897577536107,1.0096896140071627,0.992774447820018,1.0112417323018674
136,06/12/2024,0.9981840517011162,1.0285783248853486,1.006624391348658,1.0388491737958514,1.0026996669753876,1.0354809362335622,1.0193676620134973
137,06/13/2024,0.983626732302424,1.00549115314216,0.9852072670003937,1.029217665971008,0.9906846945994813,1.035223642172524,1.0011789779168367
138,06/14/2024,0.9990752325518141,0.9918315907393578,1.0093057775747887,0.9755576259111086,1.0001190240031739,1.0175140807036493,1.0022419493636487
139,06/17/2024,1.002177937493194,1.0196715139535977,1.0025453928389616,1.0529745519914613,1.0048992383370359,0.9931756141947224,1.0131052714824773
140,06/18/2024,0.9932087362816473,0.9890155536068677,0.9878695554051004,0.9862355953905251,0.9859068748396266,1.0351198656283405,0.9954724892387983
141,06/20/2024,1.01799682730704,0.9784870969247282,1.0069107316237365,0.9822027480255328,1.0044245130032632,0.9645965481634459,0.9985661155173187
142,06/21/2024,1.016012896292316,0.9895555131629149,1.0188882586500283,1.0079308255769124,0.9862068965517241,0.9678085334148951,1.009154139555755
143,06/24/2024,0.9814364290247514,1.0031326810930645,0.9977175304793187,0.997650401617398,1.0083471441852945,0.9331595164730979,0.9953088176441817
144,06/25/2024,1.004149377593361,1.0044681464398963,1.0268385224863297,1.0261255340124875,1.0234310797538635,1.0675641351282703,1.007326825563473
145,06/26/2024,1.0390147043039606,1.0199933036781939,0.9991849155029071,1.0481451828129171,1.0049353701527615,1.002458561345071,1.0026832243042467
146,06/27/2024,1.0218996952636743,1.0039859320046893,1.0083206438981944,1.0053470489382288,1.0125506704084812,0.9809335443037974,1.001526008492569
147,06/28/2024,0.9767500631791761,0.9837459131247082,0.9824173453427539,1.0023300577449095,0.9704750173223499,0.99637067505444,0.9869714033344373
148,07/01/2024,1.0204398447606726,1.0291045484759282,1.0046115838594565,1.060541742470184,1.0009123001864266,1.0061518536506393,1.0218816422418615
149,07/02/2024,1.0141987829614605,1.016239907727797,1.0122957538663315,1.1019727437339177,1.0095506063247999,0.986886564762671,1.0055831672979658
150,07/03/2024,0.98795,1.005811050074908,1.003131073202332,1.0654241978725245,1.0009028459273797,1.045732452922475,1.0032442083260755
151,07/05/2024,1.0121969735310492,1.0216204017151884,1.0257238187493274,1.0208206501887254,1.0587300964781552,0.9809011537262239,1.0147362024437356
152,07/08/2024,0.99645,1.0065388353804012,0.9917628541448059,1.0056456743002544,0.9803856198255266,1.0188349360247952,0.9971768329198392
153,07/09/2024,1.0002508906618497,1.00377491001668,0.9997354917208908,1.0371234284810626,1.0012846671200786,1.024804992199688,0.9856297185998627
154,07/10/2024,1.0022574495836258,1.018803568305055,1.0116414435389989,1.0035451530515,1.0088490566037738,1.0268686253615467,1.0146015580798189
155,07/11/2024,0.9762750888432855,0.9767791226714739,0.9706559263521288,0.9155587631998785,0.958873365875554,0.9443332592098437,0.9752278820375335
156,07/12/2024,0.9971289412971033,1.0130509293843653,0.99730559896535,1.0298718001908476,0.9730251609128144,1.0144427001569858,0.9974708599076314
157,07/15/2024,0.9908992750269936,1.0167432983430207,1.0078889069000918,1.0177657817346815,0.9945677230541023,0.9938099659548126,1.000903979715577
158,07/16/2024,1.0015566625155667,1.00179180887372,0.9860076127164531,1.0155161494616847,0.9871613995485328,0.9838056680161943,0.9902194025905366
159,07/17/2024,0.9736296756812766,0.9747040286176646,0.9842322749021315,0.968584346741503,0.9432409808285184,0.9337606837606838,0.9866524292578751
160,07/18/2024,0.9777576757303251,0.979465221950367,0.9816042426251242,1.002937625754527,1.030000649364705,1.0262734130011018,0.9928977272727273
161,07/19/2024,0.9966258503401361,1.0005798911588901,0.9998311666385278,0.9597560486297797,1.0019754124198803,0.9739037079857957,0.9925971342280355
162,07/22/2024,0.9968328509801782,0.9984396593999376,1.0225712034222671,1.0514632107023412,1.0222529834937812,1.0475705927244976,1.013337603806822
163,07/23/2024,1.0211448918104629,1.004688337203072,1.0006605383387461,0.9796031966919805,1.0026466967583094,0.9923101829367006,1.0043120964464713
164,07/24/2024,0.9700659835845717,0.9712457224123372,0.9496121898894329,0.876653949184187,0.9438908101250281,0.9319683497838323,0.9641452174890411
165,07/25/2024,0.994580545263507,0.9951953875720693,0.969008862885941,1.0197231353303393,0.9829600884514493,0.9827571115973742,0.9755187689438097
166,07/26/2024,1.014734500973033,1.0021610188974206,0.9983261597321855,0.9979568671963678,1.027105710063739,1.00694691841824,1.0164196940726578
167,07/29/2024,1.0038356164383562,1.0012846393833732,1.0151497005988024,1.0559599636032757,1.0000214730513206,0.9869980541305502,1.0034331130811016
168,07/30/2024,0.9918668122270743,1.0025659824046922,1.0044829823630035,0.9591555364067212,0.9945889072598828,0.9295635809660364,0.9910716378037635
169,07/31/2024,1.0290022563425236,1.0149908592321755,1.0073404192847495,1.042449016260893,1.0251300762106264,1.1281210835823772,0.989194173839024
170,08/01/2024,0.9844368381645096,0.983249279538905,0.9954529555788737,0.9344594303442928,1.0482488469557527,0.93325927191933,0.997035974662364
171,08/02/2024,0.9121529852773402,1.0068693899981682,0.975989693136566,0.9576224292170062,0.9807128219552377,0.9822360589689589,0.9793339886360912
172,08/05/2024,0.9590232281119715,0.9518329846265805,0.9555382215288611,0.9576732315693167,0.9745769656246159,0.9364221124265871,0.967343141814977
173,08/06/2024,1.0056514718668488,0.9902518277822907,0.9939717425431711,1.008849557522124,1.0385933197401886,1.0378297660527624,1.011286853093762
174,08/07/2024,1.0051874266658434,1.0124981904164456,1.004106387011182,0.9557416267942584,0.9895363192940558,0.9487769784172662,0.9970471209429194
175,08/08/2024,1.0186152239356148,1.016633304737394,1.0194412986032466,1.036921151439299,1.0423586680847583,1.0612678192296028,1.0106919659664182
176,08/09/2024,1.0068757539203859,1.0137358773615865,1.010121582423008,1.0058338362502515,1.0159723721131015,0.9979041630942174,1.008269388363257
177,08/12/2024,0.9991613753444352,1.0059655937846836,0.9915683998289241,0.98745,0.996484925739228,1.040763723150358,1.0019457169597557
178,08/13/2024,1.0205635491606713,1.0171930308463202,1.0115225830303778,1.0523570813712086,1.0244015893012888,1.0653091175931022,1.017698679973452
179,08/14/2024,0.9992363273218587,1.0020337144664888,0.9769127680311891,0.9689650194870807,0.9966322321867788,1.0167039779576372,1.0068838916934375
180,08/15/2024,1.0440329218106996,1.0135305791087859,1.0057990896052877,1.063362796702751,1.02006606424178,1.0404810298102982,1.010003358441683
181,08/16/2024,0.9970155977250972,1.0059184763260947,1.010291382517049,1.0092462874754835,0.9815569575493643,1.0139996744261761,0.9939196731824337
182,08/19/2024,1.0065514514853722,0.9992921919929219,1.022766323024055,1.0305385896724042,1.003526601190702,1.0435061807673784,1.0073123521399383
183,08/20/2024,1.0037032880709236,1.0027446987471778,1.003059938801224,0.9927262931034483,0.9951821342200726,0.9788461538461538,1.0077574549854105
184,08/21/2024,1.0068761180679786,0.9995143702264802,0.9920445029309726,1.0098145635459068,1.0160044045336318,1.0098231827111985,0.9984463276836157
185,08/22/2024,0.9779023929820664,0.9917402826855124,0.9876394332227918,0.9435212970842477,0.9939644218551461,0.9629571984435797,0.9797472532654313
186,08/23/2024,1.0051666382785442,1.0102881574845233,1.011111111111111,1.045855881515238,0.9926118098246011,1.0454986261516084,1.002983997112261
187,08/26/2024,0.9913014008133756,1.0014988538176688,1.0032604757879482,0.9677287581699348,0.9869696969696969,0.9775063770580504,0.9920823436262866
188,08/27/2024,0.9864387464387465,1.0037415265428296,0.9910929224843525,0.9812391538858403,0.9961237334970833,1.0145500553534716,1.0008464533604198
189,08/28/2024,0.9865988909426987,0.9932465026531597,0.9888875394704881,0.9834615936140719,0.9955307262569831,0.9790335151987528,0.9921708872994395
190,08/29/2024,1.007728337236534,1.0145701796988829,0.9934295363831748,1.0025759416767923,1.0027864855451063,0.9361515802881937,1.0061373599610326
191,08/30/2024,1.037067162444806,0.9965620784194265,1.009889974038818,1.0379581151832462,1.0059627185365287,1.0151373416106813,1.009730828814872
192,09/03/2024,0.9873949579831933,0.9727947598253276,0.9631533847472152,0.983606557377049,0.9816807657631736,0.9047499371701432,0.981540969458695
193,09/04/2024,0.9834326241134752,0.9913812452305067,0.9942170818505337,1.0418328584995251,1.0019149601375645,0.9834259259259258,0.9986811254396248
194,09/05/2024,1.0263081982345812,1.0069277790355444,1.0050495365931609,1.0490406089057016,1.0080352615360613,1.0094153092929103,0.9987527512839325
195,09/06/2024,0.9634605655180167,0.9929849806637288,0.9598066649707452,0.9155406873180693,0.9679023333204348,0.9591456020893574,0.9836185998677734
196,09/09/2024,1.0233969309761364,1.0004075717779186,0.9853564802544396,1.0262895648460115,1.0090351210346413,1.0353982300884956,1.0100074682598956
